"","Var1","Freq","site"
"5758","2021-05",239,"478"
"5759","2021-05-01",388,"478"
"5760","2021-05-02",335,"478"
"5761","2021-05-03",666,"478"
"5762","2021-05-04",562,"478"
"5763","2021-05-05",715,"478"
"5764","2021-05-06",612,"478"
"5765","2021-05-07",576,"478"
"5766","2021-05-08",490,"478"
"5767","2021-05-09",470,"478"
"5768","2021-05-10",895,"478"
"5769","2021-05-11",788,"478"
"5770","2021-05-12",807,"478"
"5771","2021-05-13",575,"478"
"5772","2021-05-14",769,"478"
"5773","2021-05-15",644,"478"
"5774","2021-05-16",532,"478"
"5775","2021-05-17",1176,"478"
"5776","2021-05-18",1117,"478"
"5777","2021-05-19",1174,"478"
"5778","2021-05-20",1109,"478"
"5779","2021-05-21",894,"478"
"5780","2021-05-22",839,"478"
"5781","2021-05-23",939,"478"
"5782","2021-05-24",1605,"478"
"5783","2021-05-25",1544,"478"
"5784","2021-05-26",1563,"478"
"5785","2021-05-27",1334,"478"
"5786","2021-05-28",1541,"478"
"5787","2021-05-29",1649,"478"
"5788","2021-05-30",1495,"478"
"5789","2021-05-31",1463,"478"
"5790","2021-06-01",2273,"478"
"5791","2021-06-02",2181,"478"
"5792","2021-06-03",2182,"478"
"5793","2021-06-04",1066,"478"
"5794","2021-06-05",754,"478"
"5795","2021-06-06",457,"478"
"5796","2021-06-07",24,"478"
"5797","2021-06-08",6,"478"
"5798","2021-06-10",1,"478"
"5799","2021-06-11",6,"478"
